NUMERO,PERGUNTA,RESP1,RESP2,RESP3,RESP4,CERTA,TIPO,FLAG,JA_FOI,MATERIA
3042,"COMO É CHAMADO UM CONJUNTO DE PESSOAS QUE VIAJAM JUNTAS?","GUIA","PASSEIO","CORO","CARAVANA","4","B",,"N","V"
2683,"COMO É CHAMADO UM AGRUPAMENTO DE CASAS?","CASINHOLA","CASARIO","CASARÃO","CASEBRE","2","B",,"N","V"
3278,"COMO É CHAMADO QUEM SE ABSTÉM DE BEBIDAS ALCOÓLICAS?","INTOXICADO","ALCOOLISTA","ABSTÊMIO","ETILISTA","3","B",,"N","V"
2681,"COMO É CHAMADO QUEM RECONHECE E REGISTRA ASSINATURAS?","ESCRIVÃO","CARTORÁRIO","TABELIÃO","ESCRITURÁRIO","3","B",,"N","V"
2671,"COMO SE CHAMA A ESTEIRA ONDE OCORREM AS LUTAS DE JUDÔ?","TAPUME","ESTAME","TATAME","TARUMÃ","3","B",,"N","V"
2679,"CRIADA NOS ANOS 20 NOS ESTADOS UNIDOS, A LEI SECA PROIBIA:","BEBIDAS ALCOÓLICAS","LEITE","JOGOS DE CARTAS","IMPORTAÇÃO DE ALIMENTOS","1","B",,"N","V"
2688,"DEPOIS DE AMANHÃ SERÁ QUAL DIA, SE ONTEM FOI SEXTA-FEIRA?","SÁBADO","QUINTA","SEGUNDA","DOMINGO","3","B",,"N","V"
2677,"DE QUE MATERIAL ERAM FEITOS OS ANTIGOS DISCOS LONG-PLAY?","ALUMÍNIO","VINIL","VIDRO","LATA","2","B",,"N","V"
2676,"DE QUE MATERIAL ERA O CAVALO DE TRÓIA?","PAPEL","ALUMÍNIO","CONCRETO","MADEIRA","4","B",,"N","V"
2675,"DE QUE FORMA OS PASSAGEIROS PASSAM PELO EUROTÚNEL?","A CAVALO","DE TREM","DE BICICLETA","A PÉ","2","B",,"N","V"
2674,"DE ONDE SE COBRA O TIRO DE META NO FUTEBOL?","TRAVE","PEQUENA ÁREA","MEIO DE CAMPO","LATERAL","2","B",,"N","V"
2673,"DE ONDE ERA O CONJUNTO MUSICAL LED ZEPPELIN?","AUSTRÁLIA","INGLATERRA","ESTADOS UNIDOS","JAPÃO","2","B",,"N","V"
2696,"COMO SE CHAMA O FABRICANTE OU VENDEDOR DE ARTEFATOS DE OURO E PRATA?","OURIQUE","OUVIRES","OURINHENSE","OURINQUE","2","B",,"N","V"
2678,"CUBA É CONHECIDA MUNDIALMENTE PELA BOA QUALIDADE DE SEUS:","QUEIJOS","CHARUTOS","PERFUMES","SABONETES","2","B",,"N","V"
2680,"COMO É CHAMADO O ÓRFÃO MENOR PROTEGIDO POR UM TUTOR?","GURI","PUPILO","CURUMIM","PIÁ","2","B",,"N","V"
2705,"COSMO É UMA PALAVRA DE ORIGEM GREGA QUE SIGNIFICA:","UNIVERSO","AURA","ESTRELA","FOGO","1","B",,"N","V"
2704,"CORCEL É UM:","BOI","CAVALO","DROMEDÁRIO","ALCE","2","B",,"N","V"
2703,"COMPARSA É O MESMO QUE:","NOCIVO","CÚMPLICE","INIMIGO","RIVAL","2","B",,"N","V"
2702,"COMO SE CHAMAM OS TRÊS REIS MAGOS?","MARCOS, PAULO E ESTEVÃO","PEDRO, JOÃO E BALTAZAR","CRISTÓVÃO, ANTÔNIO E BENEDITO","GASPAR, BALTASAR E MELQUIOR","4","B",,"N","V"
2701,"COMO SE CHAMA O ESCUDEIRO DE DOM QUIXOTE DE LA MANCHA?","DR. WATSON","SANCHO PANÇA","SARGENTO GARCIA","TONTO","2","B",,"N","V"
2700,"COMO SE CHAMA O VASO PEQUENO DE VIDRO ONDE SÃO SERVIDOS O AZEITE E O VINAGRE?","CONCHA","CESTA","GALHETA","ESCUMADEIRA","3","B",,"N","V"
2699,"COMO SE CHAMA O PODER ATRATIVO OU REPULSIVO DOS ÍMÃS?","MAGMÁTICO","PRAGMÁTICO","MAGNÉTICO","MAGNÍFICO","3","B",,"N","V"
2689,"CURIÓ É UMA ESPÉCIE DE:","MACACO","PÁSSARO","TATU","PEIXE","2","B",,"N","V"
2697,"COM QUANTOS PONTOS SE PERDE A CARTEIRA DE HABILITAÇÃO NO BRASIL?","SETE","QUINZE","VINTE","DEZ","3","B",,"N","V"
2706,"COMO É CHAMADA CADA UMA DAS DISPUTAS DO TURFE?","CAVALADA","PÁREO","APOSTA","GALOPADA","2","B",,"N","V"
2695,"COMO É CHAMADA A REUNIÃO PÚBLICA DE UM CANDIDATO?","MUTIRÃO","COMPETIÇÃO","COMÉRCIO","COMÍCIO","4","B",,"N","V"
2694,"COMO É CHAMADA A RESIDÊNCIA OFICIAL DO PRESIDENTE DA REPÚBLICA?","PALÁCIO DO CATETE","PALÁCIO DA ALVORADA","PALÁCIO DO PLANALTO","PALÁCIO DO ITAMARATY","2","B",,"N","V"
2693,"COMO É CHAMADA A PROVA DE MOTOCICLISMO OU AUTOMOBILISMO EM TERRENO ACIDENTADO?","RAFTING","ATLETISMO","HIPISMO","ENDURO","4","B",,"N","V"
2692,"COMO É CHAMADA A PESSOA QUE FAZ LABIRINTOS?","LABIRINTODANTE","LABIRINTIFORME","LABIRÍNTICO","LABIRINTEIRA","4","B",,"N","V"
2691,"COMO É CHAMADA A ESCRITA EM ALTO RELEVO, UTILIZADA PELOS DEFICIENTES VISUAIS?","HIERÓGLIFO","PICTÓRICO","BRAILE","SINAIS","3","B",,"N","V"
2669,"COMO É CHAMADO O SOM EMITIDO PELOS POMBOS?","MIADO","PIADA","ZURRO","ARRULHO","4","B",,"N","V"
2698,"COMO É CHAMADA A ARTE DE CRIAR OBJETOS A PARTIR DA DOBRADURA DE PAPEL?","SANSEI","ORIÁ","ORIGÂMI","NISSEI","3","B",,"N","V"
2672,"COMO É CHAMADO O CABO QUE FICA NA ÁFRICA DO SUL?","CABO FARVEL","CABO DA BOA ESPERANÇA","CABO FRIO","CABO CANAVERAL","2","B",,"N","V"
2651,"COM QUANTAS CARTAS DE BARALHO EM SEQÜENCIA SE FAZ UMA CANASTRA?","NOVE","OITO","SETE","SEIS","3","B",,"N","V"
2650,"CIPÓ É:","UMA COMIDA","UM MINERAL","UMA PLANTA","UM ANIMAL","3","B",,"N","V"
2649,"CILIAR É RELATIVO A:","CIGARRO","CIDADE","CÍLIOS","AUXILIAR","3","B",,"N","V"
2648,"CHINCHILA É UM TIPO DE:","CACHORRO","ROEDOR","GATO","CAVALO","2","B",,"N","V"
2647,"CASABLANCA E MARRAKECH SÃO CIDADES DE QUAL PAÍS AFRICANO?","ARGÉLIA","LÍBIA","EGITO","MARROCOS","4","B",,"N","V"
2646,"CARIOQUINHA É UM TIPO DE:","TRIGO","FEIJÃO","ARROZ","MILHO","2","B",,"N","V"
2636,"QUAL É O ANIMAL QUE APARECE NA NOTA DE CINQÜENTA REAIS?","PEIXE","PAPAGAIO","TIGRE","ONÇA","4","B",,"N","V"
2644,"COMO É CHAMADA A ENTREVISTA DADA A VÁRIOS JORNALISTAS DE DIFERENTES ÓRGÃOS DE COMUNICAÇÃO?","SIGILOSA","SOLITÁRIA","COLETIVA","PARTICULAR","3","B",,"N","V"
2652,"COMO É CHAMADO O DISTINTIVO DE UMA PESSOA OU FAMÍLIA NOBRE?","COROA","MEDALHÃO","BROCHE","BRASÃO","4","B",,"N","V"
2642,"BODAS DE OURO SE REFERE A QUANTOS ANOS DE CASADO?","50 ANOS","25 ANOS","30 ANOS","15 ANOS","1","B",,"N","V"
2641,"COMO É CHAMADO O OBJETO FALSIFICADO VENDIDO COMO ORIGINAL?","CORSÁRIO","PERNETA","PIRATA","PAPAGAIO","3","B",,"N","V"
2640,"COMO É CHAMADO O LOCAL ONDE SE JOGA BOCHA?","CONCHA","TONCHA","CORREDOR","CANCHA","4","B",,"N","V"
2639,"COMO É CHAMADO O HOMEM ATUAL?","HOMO SAPIENS","AUSTRALOPITECOS","NEANDERTAL","HOMEM DAS CAVERNAS","1","B",,"N","V"
2638,"COMO É CHAMADO O GOVERNANTE DE UM EMIRADO?","EMBOABA","EMIR","ALMIRANTE","EMIGRADO","2","B",,"N","V"
2637,"COMO É CHAMADO O FAVORECIMENTO DE PARENTES PRATICADO PELOS QUE DETÊM O PODER?","ABSOLUTISMO","SOCIALISMO","NEPOTISMO","DESPOTISMO","3","B",,"N","V"
2660,"COMO É CHAMADO O ESTANDARTE SIMBÓLICO COM FIGURAS E INSCRIÇÕES EM CORES?","ADESIVO","CARIMBO","BANDEIRA","MEDALHA","3","B",,"N","V"
2662,"COMO É CHAMADO ALGO CHEIO OU COBERTO DE AREIA?","AREMOSO","AREIOSO","AREINOSO","ARENOSO","4","B",,"N","V"
2645,"COMO É CHAMADO O EMPREGO DA GRAFIA CORRETA À MÃO?","ABREUGRAFIA","CACOFONIA","CALIGRAFIA","LITOGRAFIA","3","B",,"N","V"
2668,"COMO É CHAMADO O APARELHO USADO PARA MEDIR A FORÇA?","TERMÔMETRO","BIRUTA","BAFÔMETRO","DINAMÔMETRO","4","B",,"N","V"
2667,"COMO É CHAMADO O DISPOSITIVO DE MEMÓRIA EXTERNA PARA ARMAZENAR DADOS NO COMPUTADOR?","DISQUETE","MOUSE","CHIP","E-MAIL","1","B",,"N","V"
2666,"COMO É CHAMADO O DEPÓSITO ONDE SÃO ARMAZENADOS OS CEREAIS?","SILO","CAMINHÃO","TRATOR","ADEGA","1","B",,"N","V"
2665,"COMO É CHAMADO O FESTÃO ORNAMENTAL DE FLORES?","JARDIM","VASILHAME","VASO","GUIRLANDA","4","B",,"N","V"
2664,"COMO É CHAMADO O CONJUNTO DE TRECHOS SELECIONADOS DE OBRAS MUSICAIS?","ATLAS","COLETÂNEA","ASSEMBLÉIA","BIBLIOTECA","2","B",,"N","V"
2663,"COMO É CHAMADO O COMPOSITOR DE DANÇAS?","ESTILISTA","MÚSICO","COREÓGRAFO","TAQUÍGRAFO","3","B",,"N","V"
2653,"COMO É CHAMADO O CÃO DO DESENHO DOS JETSONS?","ASTOR","PLUTO","PIMENTINHA","PINK","1","B",,"N","V"
2661,"COMO É CHAMADO O PEQUENO SUBMARINO USADO PARA PESQUISAS CIENTÍFICAS NO FUNDO DO MAR?","LANCHA","BATISCAFO","BOTE","CAIAQUE","2","B",,"N","V"
2670,"COMO É CHAMADO O ESPETÁCULO DECLAMADO POR UMA SÓ PESSOA?","ORQUESTRA","CORAL","SINFONIA","RECITAL","4","B",,"N","V"
2659,"O SUMÔ É:","LUTA JAPONESA","ROUPA DE GALA","COMIDA AUSTRALIANA","ANIMAL AFRICANO","1","B",,"N","V"
2658,"O QUE É TEM-TEM?","COMIDA","AVE","MAMÍFERO","ILHA","2","B",,"N","V"
2657,"ONDE PODEMOS ENCONTRAR ESTALACTITES?","EM CAVERNAS","EM IGREJAS","EM ESCOLAS","EM HOSPITAIS","1","B",,"N","V"
2656,"ONDE OS SANTOS SÃO CARREGADOS DURANTE AS PROCISSÕES?","ALTAR","PEDESTAL","LEITO","ANDOR","4","B",,"N","V"
2655,"ONDE OCORRE O FESTIVAL FOLCLÓRICO DE PARINTINS?","MATO GROSSO DO SUL","AMAZONAS","SERGIPE","GOIÁS","2","B",,"N","V"
2654,"ONDE O PAPA USA UMA MITRA?","PESCOÇO","CINTURA","PÉS","CABEÇA","4","B",,"N","V"
2867,"ONDE FICA A TROMPA DE EUSTÁQUIO?","OUVIDO","INTESTINO","PÂNCREAS","GENITÁLIA","1","B",,"N","V"
3081,"PÁPRICA É UM TEMPERO EM PÓ FEITO DE QUÊ?","PIMENTÃO VERMELHO","COGUMELOS","CEBOLAS","ALCAPARRAS","1","B",,"N","V"
2832,"O TERNEIRO É UM FILHOTE DE QUAL ANIMAL?","GALINHA","VACA","TARTARUGA","PINGÜIM","2","B",,"N","V"
3041,"QUAIS ATLETAS IDEALIZARAM A FUNDAÇÃO ""GOL DE LETRA""?","RAÍ E LEONARDO","ROMÁRIO E PELÉ","MARCELINHO E JUNINHO","DUNGA E DENÍLSON","1","B",,"N","V"
3040,"O SOPRANO TEM QUAL TIPO DE VOZ?","GRAVE","MÉDIA","MUITO GRAVE","AGUDA","4","B",,"N","V"
3039,"O QUIMONO É UMA TÚNICA LONGA ORIGINÁRIA DE QUAL DESSES CONTINENTES?","AFRICANO","AMERICANO","ASIÁTICO","EUROPEU","3","B",,"N","V"
3038,"O QUIBE É ORGINÁRIO DE ONDE?","SUÉCIA","TUNÍSIA","ARÁBIA","ESPANHA","3","B",,"N","V"
3037,"O QUE SÃO LENTIGENS?","DOENÇA NOS OLHOS","PIOLHOS","DOENÇA NO PULMÃO","SARDAS","4","B",,"N","V"
3036,"O QUE QUER DIZER A PALAVRA QUIZILA?","CORCUNDA","CASCA","RIXA","COMICHÃO","3","B",,"N","V"
3026,"O QUE O MANÔMETRO MEDE?","VELOCIDADE","TEMPERATURA","PRESSÃO","ALTURA","3","B",,"N","V"
3034,"COMO SE CHAMA A ASSEMBLÉIA DE CARDEAIS PRESIDIDA PELO PAPA?","CONSISTÓRIO","CÂMARA","TRIBUNAL","SENÁCULO","1","B",,"N","V"
3043,"ONDE FICA A CUMEEIRA DE UMA CASA?","NO PORÃO","NO TELHADO","NA COZINHA","NO JARDIM","2","B",,"N","V"
3032,"QUAL DESTES É UM JOGO DE CARTAS?","TRANCA","BILHAR","BOCHA","GAMÃO","1","B",,"N","V"
3031,"QUEM É O AUTOR DA ""DIVINA COMÉDIA""?","HONORÉ DE BALZAC","TOLSTOI","ERNEST HEMINGWAY","DANTE ALIGHIERI","4","B",,"N","V"
3030,"QUAL É A PRESSÃO ARTERIAL CONSIDERADA IDEAL?","100/60","120/80","120/60","180/30","2","B",,"N","V"
3029,"QUAL É A PEÇA INICIAL DE UM PROCESSO JURÍDICO?","LIMINAR","PETIÇÃO INICIAL","AGRAVO DE INSTRUMENTO","APELAÇÃO","2","B",,"N","V"
3028,"QUAL É A NACIONALIDADE DO PERSONAGEM ASTÉRIX?","ROMANO","EGÍPCIO","GAULÊS","CHINÊS","3","B",,"N","V"
3051,"QUAL É A NACIONALIDADE DO NAVEGADOR AMIR KLINK?","BRASILEIRO","URUGUAIO","ARGENTINO","CHILENO","1","B",,"N","V"
3033,"QUAIS SÃO AS BODAS DO 10º ANIVERSÁRIO DE CASAMENTO?","CORAL","ESTANHO","CRISTAL","SEDA","2","B",,"N","V"
3035,"ONDE SE ORIGINOU O ESPORTE RODEIO?","ÁSIA","AMÉRICA DO NORTE","AMÉRICA DO SUL","AMÉRICA CENTRAL","2","B",,"N","V"
3060,"QUAL DESTES É UM MÚSICO AUSTRÍACO?","CHOPIN","BEETHOVEN","VIVALDI","STRAUSS","4","B",,"N","V"
3059,"O QUE É TABAJARA?","ANIMAL","TRIBO INDÍGENA","BARCO","PLANTA","2","B",,"N","V"
3058,"QUAL DESSES PERSONAGENS PODE SER CHAMADO DE CRISPIM?","MULA-SEM-CABEÇA","SACI","CURUPIRA","CUCA","2","B",,"N","V"
3057,"QUAL DESSES ITENS O ESCULTOR ALEJADINHO MAIS REPRESENTOU EM SUAS OBRAS?","NATUREZA","ESPORTE","POLÍTICA","RELIGIÃO","4","B",,"N","V"
3056,"QUAL DESSES FILMES RETRATA O ESTILO DE POLÍTICA CHAMADO ""PÃO E CIRCO""?","MATRIX","GLADIADOR","BLADE RUNNER","JOANA D´ARC","2","B",,"N","V"
3055,"QUAL DESSES ANIMAIS É MARSUPIAL?","BALEIA","CANGURU","ELEFANTE","TARTARUGA","2","B",,"N","V"
3054,"QUAL DESSAS ILHAS POSSUI ESCULTURAS GIGANTES DE PEDRAS?","ILHA DE GALÁPAGOS","ILHA DE BORA-BORA","ILHA DE PÁSCOA","ILHA DE BALESTRA","3","B",,"N","V"
3044,"QUAL ANIMAL NÃO FAZ PARTE DO HORÓSCOPO CHINÊS?","TIGRE","JACARÉ","DRAGÃO","CAVALO","2","B",,"N","V"
3052,"QUAIS SÃO AS CORES DA BANDEIRA DO CANADÁ?","VERDE E BRANCA","VERMELHA E BRANCA","AZUL E BRANCA","AMARELA E BRANCA","2","B",,"N","V"
3061,"QUAL DESTES É UM PEIXE DE ÁGUA SALGADA?","PIRANHA","CASCUDO","PIRARUCU","BADEJO","4","B",,"N","V"
3050,"NA HISTÓRIA INFANTIL, QUANTOS ANOS DORMIU ""A BELA ADORMECIDA"" ANTES DO PRÍNCIPE ACORDÁ-LA?","100 ANOS","1000 ANOS","200 ANOS","20 ANOS","1","B",,"N","V"
3049,"O QUE É UMA VITALINA?","PIANISTA","SOLTEIRONA","JOVEM VIÚVA","FLOR DA LARANJEIRA","2","B",,"N","V"
3048,"O CORRUPIÃO É UMA ESPÉCIE DE:","BOAIDEIRO","POLÍTICO","AVE","HUMORISTA","3","B",,"N","V"
3047,"O BRONZE É UMA LIGA COMPOSTA DE QUAIS METAIS?","FERRO E COBRE","ALUMÍNIO E ESTANHO","COBRE E ESTANHO","FERRO E ALUMÍNIO","3","B",,"N","V"
3046,"NO RADAR FOI USADO O MESMO PRINCÍPIO DE QUAL ANIMAL?","RATO","CORUJA","MORCEGO","GAMBÁ","3","B",,"N","V"
3024,"NO INÍCIO DE UM JOGO DE XADREZ, QUANTOS CAVALOS CADA JOGADOR POSSUI?","UMA PEÇA","DUAS PEÇAS","SEIS PEÇAS","TRÊS PEÇAS","2","B",,"N","V"
3053,"NAS BÚSSOLAS, A LETRA W SIGNIFICA:","SUL","OESTE","LESTE","NORTE","2","B",,"N","V"
3027,"O FUNGO QUE ATACA O CACAUEIRO É CHAMADO DE:","CRAVEIRO-DO-CAMPO","VASSOURINHA-DO-MATO","CRISTA-DE-MUTUM","VASSOURA-DE-BRUXA","4","B",,"N","V"
3006,"NA MITOLOGIA GREGA, QUEM DERROTOU O MONSTRO MINOTAURO?","AQUILES","TESEU","HÉRCULES","ZEUS","2","B",,"N","V"
3005,"O PLURAL DE O ABAIXO-ASSINADO É:","OS ABAIXOS-ASSINADOS","OS ABAIXOS-ASSINADO","OS ABAIXO-ASSINADOS","OS ABAIXO-ASSINADO","3","B",,"N","V"
3004,"NA FÓRMULA 1, COMO É CHAMADA A PARADA NOS BOXES PARA A TROCA DE PNEUS?","GRID","POLE-POSITION","GUARD-RAIL","PIT-STOP","4","B",,"N","V"
3003,"MONOCULTURA SE BASEIA NO CULTIVO DE:","FRUTAS","VERDURAS","UM SÓ PRODUTO","LEGUMES","3","B",,"N","V"
3002,"GALINÁCEO É UM ADJETIVO QUE SE REFERE À:","GATO","GAULÊS","GALINHA","GADO","3","B",,"N","V"
3001,"EM QUAL ILHA DARWIN ENCONTROU MUITAS ESPÉCIES ANIMAIS QUE NÃO EXISTIAM EM OUTRO LUGAR?","BONIN","CRETA","MADAGASCAR","GALÁPAGOS","4","B",,"N","V"
2991,"EM QUAL DESTES ANIMAIS OCORRE O ESTÁGIO LARVAL?","CACHORRO","SAPO","TUBARÃO","TARTARUGA","2","B",,"N","V"
2999,"EM QUAL DESSES LUGARES É ENCONTRADO O PULGÃO?","NAS COBRAS","NAS AVES","NOS MORCEGOS","NAS PLANTAS","4","B",,"N","V"
3007,"QUAL É A TÉCNICA DE CONSTRUIR MINIATURAS DE MÁQUINAS VOADORAS?","AERODINÂMICA","AUTOMOTRIZ","AUTOMATIZAÇÃO","AEROMODELISMO","4","B",,"N","V"
2997,"NA MITOLOGIA ROMANA, QUEM É A DEUSA DAS FLORES?","MINERVA","FLORA","AFRODITE","ISÍS","2","B",,"N","V"
2996,"O QUE É CATAMARÃ?","UM AVIÃO","UM ANURO","UMA AVE","UM TIPO DE BARCO","4","B",,"N","V"
2995,"O QUE É SARANHA?","ARANHA","PEIXE","FLOR","ÁRVORE","2","B",,"N","V"
2994,"O QUE É PUNÃ?","UM PERSONAGEM DE QUADRINHOS","UMA ÁRVORE","UM ANIMAL","UM CARRO","2","B",,"N","V"
2993,"O QUE É PAPA-AÇAÍ?","UMA AVE","UMA PLANTA","UM PEIXE","UMA PEDRA PRECIOSA","1","B",,"N","V"
2992,"O QUE É O ""GREENPEACE""?","UM PEDAÇO DE GRAMA","UMA ORGANIZAÇÃO ECOLÓGICA","UMA BANDA DE ROCK","UM CAMPO DE GOLFE","2","B",,"N","V"
3015,"O QUE É LEBRÉU?","MENINO LEVADO","CÃO CAÇADOR DE LEBRES","UMA MOEDA","UM IDIOMA","2","B",,"N","V"
3017,"O QUE É JURUPOCA?","INSETO","PORCO","PEIXE","AVE","3","B",,"N","V"
3000,"O DÉCIMO PRIMEIRO SIGNO DO ZODÍACO É...","CANCER","SAGITÁRIO","VIRGEM","AQUÁRIO","4","B",,"N","V"
3023,"O QUE É GÔNDOLA ?","EMBARCAÇÃO","BRINQUEDO","FERRAMENTA","SÍMBOLO","1","B",,"N","V"
3022,"QUAL É O QUADRO ONDE SE PENDURAM CHAVES?","PENDURICALHO","CHAVEIRÃO","CLIMATÉRIO","CLAVICULÁRIO","4","B",,"N","V"
3021,"O QUE É CÁSCARA SAGRADA?","VESTIMENTA","PLANTA","ENFEITE","CRUSTÁCEO","2","B",,"N","V"
3020,"O QUE É CAMPOLINA?","RAÇA DE CAVALO","CIDADE BRASILEIRA","ERVA","INSTRUMENTO MUSICAL","1","B",,"N","V"
3019,"O QUE É CALIFÓRNIO?","ELEMENTO QUÍMICO","HABITANTE DA CALIFÓRNIA","FORNO PARA ASSAR PÃO","ANIMAL","1","B",,"N","V"
3018,"O QUE É BEDUÍNO?","ALCOÓLATRA","ÁRABE DO DESERTO","RAÇA DE MACACO","PESSOA RELIGIOSA","2","B",,"N","V"
3016,"O QUE É BALALAICA?","PEDRA","INSTRUMENTO MUSICAL","ARMA","ARPÃO","2","B",,"N","V"
3025,"O QUE É ARQUÉTIPO?","ARQUITETO","ARCANJO","MODELO","ARTIGO","3","B",,"N","V"
3014,"O QUE É HIBISCO?","ANIMAL","TIPO DE MEL","PLANTA","PÁSSARO","3","B",,"N","V"
3013,"O QUE É DVD?","CÓDIGO DE ESPIONAGEM","FILME EM CD","APLICAÇÃO BANCÁRIA","SIGLA DE UMA ONG","2","B",,"N","V"
3012,"QUAL É O DESENHO QUE HÁ NA BANDEIRA DO CANADÁ?","CHAPÉU","FOLHA","CAVALO","MACHADO","2","B",,"N","V"
3011,"EM QUE DIA IEMANJÁ É FESTEJADA NA BAHIA?","04 DE AGOSTO","30 DE DEZEMBRO","02 DE FEVEREIRO","06 DE MAIO","3","B",,"N","V"
3010,"EM QUAL FILME CHARLES CHAPLIN FAZ UMA SÁTIRA À SOCIEDADE INDUSTRIAL?","RUA DA PAZ","VIDA DE CACHORRO","PASTOR DE ALMAS","TEMPOS MODERNOS","4","B",,"N","V"
3009,"APÁTRIDA É UMA PESSOA:","ADOENTADA","PATRIOTA","PÁLIDA","SEM PÁTRIA","4","B",,"N","V"
3078,"A SIGLA ""OAB"" SIGNIFICA ORDEM DOS...","ADVOGADOS DO BRASIL","ARQUITETOS DO BRASIL","ADMINISTRADORES DO BRASIL","AGRONÔMOS DO BRASIL","1","B",,"N","V"
3125,"SURUBIM É:","UM PAÍS","UM PEIXE","UMA SEITA","UMA FLOR","2","B",,"N","V"
3045,"O CALENDÁRIO COMUMENTE USADO NO BRASIL É O:","GREGORIANO","ROMANO","SOLAR","REPUBLICANO","1","B",,"N","V"
3113,"O QUE SIGNIFICA ""JOGAR A TOALHA"" EM UMA LUTA DE BOXE?","CONTINUAR A LUTA","DAR UM TEMPO NA LUTA","EMPATAR A LUTA","ENCERRAR A LUTA","4","B",,"N","V"
3112,"O POLÊMICO DIRIGENTE VICENTE MATHEUS FOI PRESIDENTE DE QUAL TIME BRASILEIRO?","CORINTHIANS","PALMEIRAS","VASCO DA GAMA","CRUZEIRO","1","B",,"N","V"
3111,"XAVECO É O MESMO QUE:","MADEIRA","BARCO VELHO","MOLHO DE CHAVES","COLEÇÃO DE CHAVEIROS","2","B",,"N","V"
3110,"VATAPÁ É UMA PALAVRA:","OXÍTONA","ÁTONA","PAROXÍTONA","PROPAROXÍTONA","1","B",,"N","V"
3109,"VASSALO SIGNIFICA O MESMO QUE:","AUTORITÁRIO","SUBORDINADO","CURANDEIRO","FAZENDEIRO","2","B",,"N","V"
3108,"UMA RESMA EQUIVALE A QUANTAS FOLHAS DE PAPEL?","200","150","500","100","3","B",,"N","V"
3098,"UMA PRISÃO SUBTERRÂNEA É...","CALAMITE","CALABRE","CALAFANJE","CALABOUÇO","4","B",,"N","V"
3106,"UMA PESSOA BISONHA É:","IRRESPONSÁVEL","INEXPERIENTE","MALDOSA","IRRITÁVEL","2","B",,"N","V"
3115,"UM LETÁRGICO APRESENTA:","ANSIEDADE","ALEGRIA","SONO PROFUNDO","ANIMAÇÃO","3","B",,"N","V"
3104,"POPULARMENTE, QUAL TIPO DE PUBLICAÇÃO É CHAMADA DE PAI-DOS-BURROS?","REVISTA","ENCICLOPÉDIA","DICIONÁRIO","LISTA TELEFÔNICA","3","B",,"N","V"
3103,"QUAL O RITMO ORIGINÁRIO DA CIDADE DE BELÉM EM MEADOS DOS ANOS 80?","LAMBADA","FREVO","TANGO","FADO","1","B",,"N","V"
3102,"QUAL SERÁ A COLOCAÇÃO DE UM PARTICIPANTE QUE ULTRAPASSA O 2º COLOCADO EM UMA CORRIDA?","4º LUGAR","2º LUGAR","1º LUGAR","3º LUGAR","2","B",,"N","V"
3101,"O FUNCIONÁRIO CONTRATADO PARA CRITICAR A PRÓPRIA EMPRESA ONDE TRABALHA É CHAMADO DE:","CONTROLISTA","OMBUDSMAN","DELATOR","CONTADOR","2","B",,"N","V"
3100,"NUM PLEBISCITO QUEM ESCOLHE, É O...","JUDICIÁRIO","POVO","LEGISLATIVO","EXECUTIVO","2","B",,"N","V"
3123,"QUANDO OCORREU O COMÍCIO PELAS ELEIÇÕES DIRETAS LIDERADO POR ULISSES GUIMARÃES?","1991","1984","1988","1990","2","B",,"N","V"
3105,"O QUE É UM ACE NO JOGO DE VOLEIBOL?","BOLA FORA","PONTO DE SAQUE","PONTO DE CORTADA","PONTO DE BLOQUEIO","2","B",,"N","V"
3107,"A PALAVRA ""DOWNLOAD"" ESTÁ RELACIONADA COM QUAL ÁREA?","BOXE","AVIAÇÃO","FÓRMULA 1","INFORMÁTICA","4","B",,"N","V"
3132,"NO FOLCLORE BRASILEIRO, QUAL PEIXE VIRA UM BONITO RAPAZ?","GOLFINHO","DOURADO","PINTADO","BOTO","4","B",,"N","V"
3131,"QUEM FOI O PROTAGONISTA DO FILME MACUNAÍMA, LANÇADO EM 1969?","RAUL CORTEZ","TARCÍSIO MEIRA","GRANDE OTELO","ANTONIO FAGUNDES","3","B",,"N","V"
3130,"RIZICULTURA É A CULTURA DE QUÊ?","MILHO","SOJA","ARROZ","FEIJÃO","3","B",,"N","V"
3129,"QUAL ERA O NOME DO IRMÃO GÊMEO DE JACÓ?","ESAÚ","ISAQUE","MOISÉS","JOSUÉ","1","B",,"N","V"
3128,"QUAL ERA O NOME DO ÍNDIO COMPANHEIRO DE ROBINSON CRUSOÉ?","SEXTA-FEIRA","CESTA BÁSICA","TOURO SENTADO","TUCUNARÉ","1","B",,"N","V"
3127,"QUAL É O NOME DO ESTÁDIO ONDE O BRASIL CONQUISTOU O TRI EM 1970?","CALIXTO","ROSE BOWL","AZTECA","SAN SIRO","3","B",,"N","V"
3126,"QUAL DESSAS CORES NÃO ESTÁ PRESENTE NOS ANÉIS DA BANDEIRA OLÍMPICA?","VERDE","ROSA","AMARELO","VERMELHO","2","B",,"N","V"
3116,"QUAL CIDADE DE MINAS GERAIS É FAMOSA POR UMA SUPOSTA VISITA ALIENÍGENA?","CARATINGA","VARGINHA","POUSO ALEGRE","ALFENAS","2","B",,"N","V"
